order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
791220,38138,47,1,20,7.0,128,8,0,3,bakery,tortillas flat bread
791220,38138,47,1,20,7.0,83,9,1,4,produce,fresh vegetables
791220,38138,47,1,20,7.0,81,10,1,15,canned goods,canned jarred vegetables
2858165,42617,5,5,15,7.0,83,1,0,4,produce,fresh vegetables
2858165,42617,5,5,15,7.0,24,2,0,4,produce,fresh fruits
2858165,42617,5,5,15,7.0,115,3,1,7,beverages,water seltzer sparkling water
2858165,42617,5,5,15,7.0,115,4,1,7,beverages,water seltzer sparkling water
2858165,42617,5,5,15,7.0,123,5,1,4,produce,packaged vegetables fruits
2858165,42617,5,5,15,7.0,104,6,0,13,pantry,spices seasonings
2858165,42617,5,5,15,7.0,67,7,0,20,deli,fresh dips tapenades
1972414,155843,30,0,16,1.0,31,1,1,7,beverages,refrigerated
1972414,155843,30,0,16,1.0,31,2,1,7,beverages,refrigerated
1972414,155843,30,0,16,1.0,117,3,1,19,snacks,nuts seeds dried fruit
1972414,155843,30,0,16,1.0,116,4,0,1,frozen,frozen produce
1972414,155843,30,0,16,1.0,83,5,1,4,produce,fresh vegetables
1972414,155843,30,0,16,1.0,24,6,1,4,produce,fresh fruits
175653,13291,15,6,15,5.0,31,1,1,7,beverages,refrigerated
175653,13291,15,6,15,5.0,115,2,1,7,beverages,water seltzer sparkling water
175653,13291,15,6,15,5.0,45,3,1,19,snacks,candy chocolate
175653,13291,15,6,15,5.0,8,4,1,3,bakery,bakery desserts
175653,13291,15,6,15,5.0,37,5,1,1,frozen,ice cream ice
175653,13291,15,6,15,5.0,26,6,1,7,beverages,coffee
175653,13291,15,6,15,5.0,58,7,1,1,frozen,frozen breads doughs
175653,13291,15,6,15,5.0,53,8,1,16,dairy eggs,cream
1330666,197420,20,2,10,6.0,24,1,1,4,produce,fresh fruits
1330666,197420,20,2,10,6.0,24,2,1,4,produce,fresh fruits
1330666,197420,20,2,10,6.0,115,3,1,7,beverages,water seltzer sparkling water
1330666,197420,20,2,10,6.0,24,4,1,4,produce,fresh fruits
1330666,197420,20,2,10,6.0,86,5,1,16,dairy eggs,eggs
1330666,197420,20,2,10,6.0,86,6,1,16,dairy eggs,eggs
1330666,197420,20,2,10,6.0,109,7,1,11,personal care,skin care
1330666,197420,20,2,10,6.0,25,8,1,11,personal care,soap
1330666,197420,20,2,10,6.0,72,9,1,13,pantry,condiments
1417799,58754,5,0,12,30.0,83,1,1,4,produce,fresh vegetables
1417799,58754,5,0,12,30.0,131,2,1,9,dry goods pasta,dry pasta
1417799,58754,5,0,12,30.0,83,3,0,4,produce,fresh vegetables
1417799,58754,5,0,12,30.0,83,4,1,4,produce,fresh vegetables
1417799,58754,5,0,12,30.0,3,5,1,19,snacks,energy granola bars
1417799,58754,5,0,12,30.0,3,6,1,19,snacks,energy granola bars
1417799,58754,5,0,12,30.0,24,7,0,4,produce,fresh fruits
1417799,58754,5,0,12,30.0,47,8,0,11,personal care,vitamins supplements
1417799,58754,5,0,12,30.0,91,9,0,16,dairy eggs,soy lactosefree
1417799,58754,5,0,12,30.0,42,10,0,1,frozen,frozen vegan vegetarian
1417799,58754,5,0,12,30.0,24,11,0,4,produce,fresh fruits
1417799,58754,5,0,12,30.0,112,12,0,3,bakery,bread
1417799,58754,5,0,12,30.0,112,13,0,3,bakery,bread
1417799,58754,5,0,12,30.0,94,14,0,7,beverages,tea
1417799,58754,5,0,12,30.0,86,15,1,16,dairy eggs,eggs
1891327,167851,10,0,9,30.0,112,1,1,3,bakery,bread
1891327,167851,10,0,9,30.0,84,2,1,16,dairy eggs,milk
2766569,88477,3,6,8,0.0,123,1,1,4,produce,packaged vegetables fruits
2766569,88477,3,6,8,0.0,24,2,1,4,produce,fresh fruits
2766569,88477,3,6,8,0.0,123,3,1,4,produce,packaged vegetables fruits
2766569,88477,3,6,8,0.0,24,4,1,4,produce,fresh fruits
2722848,131261,19,2,12,15.0,5,1,0,13,pantry,marinades meat preparation
2722848,131261,19,2,12,15.0,9,2,0,9,dry goods pasta,pasta sauce
